x,y,value
159,154,133
160,154,134
161,154,135
162,154,135
163,154,135
164,154,135
165,154,135
166,154,135
167,154,133
168,154,132
169,154,133
170,154,139
171,154,150
172,154,162
173,154,168
174,154,170
175,154,171
176,154,172
177,154,172
178,154,173
179,154,173
180,154,173
181,154,173
182,154,174
183,154,174
184,154,174
185,154,174
186,154,174
187,154,174
188,154,174
189,154,175
190,154,174
191,154,174
192,154,174
193,154,174
194,154,175
195,154,176
196,154,178
197,154,180
198,154,183
199,154,182
200,154,182
201,154,182
202,154,181
203,154,181
204,154,181
205,154,184
206,154,184
207,154,184
208,154,185
209,154,185
210,154,184
211,154,183
211,155,184
210,155,182
209,155,180
208,155,176
207,155,170
206,155,167
205,155,166
204,155,166
203,155,165
202,155,165
201,155,165
200,155,165
199,155,166
198,155,165
197,155,165
196,155,165
195,155,165
194,155,165
193,155,164
192,155,163
191,155,164
190,155,163
189,155,163
188,155,164
187,155,164
186,155,167
185,155,171
184,155,175
183,155,177
182,155,179
181,155,181
180,155,183
179,155,184
178,155,184
177,155,183
176,155,183
175,155,182
174,155,183
173,155,183
172,155,183
171,155,183
170,155,181
169,155,179
168,155,177
167,155,176
166,155,175
165,155,175
164,155,175
163,155,174
162,155,175
161,155,174
160,155,175
159,155,175
158,155,174
157,155,175
156,155,174
155,155,175
154,155,174
153,155,174
152,155,174
151,155,174
150,155,170
149,155,160
148,155,149
147,155,141
146,155,138
145,155,136
144,155,134
143,155,132
142,155,131
141,155,131
140,155,132
139,155,134
138,155,135
137,155,135
136,155,135
135,155,136
134,155,135
133,155,136
132,155,137
131,155,137
130,155,136
129,155,135
128,155,134
127,155,134
126,155,133
125,155,132
124,155,131
123,155,130
122,155,132
121,155,133
120,155,135
119,155,138
118,155,148
117,155,158
116,155,166
115,155,172
114,155,174
113,155,175
112,155,175
111,155,176
110,155,174
109,155,174
108,155,173
107,155,174
106,155,174
105,155,174
104,155,173
103,155,174
102,155,173
101,155,174
100,155,172
99,155,174
98,155,174
97,155,174
96,155,174
95,155,174
94,155,174
93,155,174
92,155,173
91,155,174
90,155,174
89,155,174
88,155,174
87,155,174
86,155,174
85,155,175
84,155,175
83,155,176
82,155,176
81,155,177
80,155,177
79,155,177
78,155,177
77,155,176
76,155,176
75,155,176
74,155,175
73,155,175
72,155,175
71,155,174
70,155,175
69,155,174
68,155,174
67,155,174
66,155,173
65,155,174
64,155,175
63,155,174
62,155,174
61,155,175
60,155,174
59,155,174
58,155,174
57,155,175
56,155,175
55,155,174
54,155,174
53,155,174
52,155,174
51,155,174
50,155,174
49,155,174
48,155,174
47,155,174
46,155,174
45,155,174
44,155,174
43,155,175
42,155,174
41,155,175
40,155,175
39,155,176
38,155,176
37,155,177
36,155,178
35,155,179
34,155,181
33,155,176
32,155,170
31,155,162
30,155,153
29,155,145
28,155,141
27,155,137
26,155,135
25,155,135
24,155,135
23,155,135
22,155,135
21,155,136
20,155,136
19,155,135
18,155,135
17,155,134
16,155,133
15,155,131
14,155,130
13,155,129
12,155,129
11,155,129
10,155,129
9,155,128
8,155,128
7,155,129
6,155,129
5,155,128
4,155,126
3,155,126
2,155,127
1,155,127
0,155,127
0,156,132
1,156,147
2,156,160
3,156,167
4,156,171
5,156,172
6,156,173
7,156,173
8,156,173
9,156,174
10,156,174
11,156,175
12,156,175
13,156,176
14,156,176
15,156,176
16,156,176
17,156,177
18,156,177
19,156,176
20,156,176
21,156,176
22,156,176
23,156,175
24,156,175
25,156,174
26,156,170
27,156,163
28,156,151
29,156,141
30,156,137
31,156,134
32,156,133
33,156,131
34,156,129
35,156,131
36,156,131
37,156,130
38,156,130
39,156,130
40,156,131
41,156,131
42,156,132
43,156,133
44,156,134
45,156,135
46,156,136
47,156,137
48,156,137
49,156,138
50,156,137
51,156,136
52,156,138
53,156,145
54,156,156
55,156,165
56,156,173
57,156,176
58,156,177
59,156,177
60,156,177
61,156,176
62,156,176
63,156,176
64,156,176
65,156,174
66,156,175
67,156,174
68,156,174
69,156,174
70,156,174
71,156,174
72,156,174
73,156,174
74,156,174
75,156,174
76,156,173
77,156,173
78,156,173
79,156,173
80,156,174
81,156,174
82,156,173
83,156,174
84,156,174
85,156,174
86,156,173
87,156,173
88,156,173
89,156,173
90,156,174
91,156,173
92,156,173
93,156,173
94,156,173
95,156,174
96,156,175
97,156,175
98,156,175
99,156,176
100,156,176
101,156,176
102,156,178
103,156,177
104,156,177
105,156,177
106,156,176
107,156,176
108,156,175
109,156,174
110,156,174
111,156,174
112,156,173
113,156,173
114,156,173
115,156,173
116,156,174
117,156,174
118,156,174
119,156,174
120,156,174
121,156,174
122,156,173
123,156,173
124,156,173
125,156,173
126,156,173
127,156,174
128,156,174
129,156,174
130,156,174
131,156,174
132,156,175
133,156,176
134,156,177
135,156,177
136,156,178
137,156,177
138,156,173
139,156,166
140,156,155
141,156,147
142,156,143
143,156,142
144,156,140
145,156,138
146,156,138
147,156,137
148,156,138
149,156,139
150,156,139
151,156,138
152,156,137
153,156,136
154,156,135
155,156,135
156,156,134
157,156,132
158,156,131
159,156,129
160,156,128
161,156,129
162,156,130
163,156,131
164,156,131
165,156,131
166,156,129
167,156,130
168,156,130
169,156,129
170,156,132
171,156,138
172,156,150
173,156,162
174,156,168
175,156,170
176,156,171
177,156,172
178,156,172
179,156,173
180,156,173
181,156,173
182,156,173
183,156,173
184,156,173
185,156,173
186,156,173
187,156,174
188,156,173
189,156,174
190,156,174
191,156,174
192,156,174
193,156,174
194,156,175
195,156,176
196,156,178
197,156,180
198,156,181
199,156,182
200,156,183
201,156,182
202,156,182
203,156,182
204,156,182
205,156,183
206,156,183
207,156,184
208,156,185
209,156,185
210,156,185
211,156,184
211,157,183
210,157,180
209,157,177
208,157,173
207,157,169
206,157,166
205,157,165
204,157,165
203,157,165
202,157,164
201,157,165
200,157,163
199,157,163
198,157,165
197,157,165
196,157,165
195,157,165
194,157,165
193,157,165
192,157,165
191,157,164
190,157,164
189,157,163
188,157,163
187,157,164
186,157,167
185,157,171
184,157,175
183,157,178
182,157,181
181,157,183
180,157,184
179,157,184
178,157,184
177,157,184
176,157,183
175,157,182
174,157,182
173,157,183
172,157,183
171,157,182
170,157,180
169,157,178
168,157,176
167,157,175
166,157,175
165,157,175
164,157,174
163,157,174
162,157,174
161,157,175
160,157,175
159,157,174
158,157,174
157,157,174
156,157,175
155,157,174
154,157,174
153,157,174
152,157,174
151,157,171
150,157,162
149,157,151
148,157,143
147,157,138
146,157,136
145,157,136
144,157,137
143,157,137
142,157,135
141,157,134
140,157,133
139,157,134
138,157,133
137,157,132
136,157,132
135,157,133
134,157,135
133,157,136
132,157,136
131,157,136
130,157,135
129,157,134
128,157,133
127,157,132
126,157,133
125,157,134
124,157,134
123,157,136
122,157,137
121,157,137
120,157,138
119,157,146
118,157,156
117,157,165
116,157,171
115,157,174
114,157,175
113,157,175
112,157,175
111,157,174
110,157,174
109,157,173
108,157,172
107,157,175
106,157,174
105,157,174
104,157,173
103,157,173
102,157,173
101,157,173
100,157,173
99,157,174
98,157,173
97,157,174
96,157,173
95,157,174
94,157,174
93,157,174
92,157,174
91,157,173
90,157,173
89,157,173
88,157,174
87,157,174
86,157,175
85,157,175
84,157,175
83,157,175
82,157,175
81,157,176
80,157,175
79,157,176
78,157,176
77,157,176
76,157,176
75,157,176
74,157,176
73,157,175
72,157,175
71,157,175
70,157,174
69,157,174
68,157,172
67,157,174
66,157,174
65,157,174
64,157,174
63,157,175
62,157,174
61,157,174
60,157,174
59,157,174
58,157,174
57,157,174
56,157,173
55,157,173
54,157,174
53,157,175
52,157,174
51,157,174
50,157,174
49,157,174
48,157,174
47,157,173
46,157,174
45,157,174
44,157,174
43,157,175
42,157,175
41,157,176
40,157,176
39,157,176
38,157,177
37,157,178
36,157,179
35,157,179
34,157,180
33,157,179
32,157,175
31,157,167
30,157,160
29,157,152
28,157,144
27,157,140
26,157,136
25,157,135
24,157,134
23,157,135
22,157,135
21,157,136
20,157,135
19,157,135
18,157,134
17,157,135
16,157,134
15,157,134
14,157,132
13,157,131
12,157,130
11,157,129
10,157,129
9,157,128
8,157,126
7,157,126
6,157,126
5,157,127
4,157,130
3,157,128
2,157,127
1,157,126
0,157,126
0,158,126
1,158,136
2,158,150
3,158,161
4,158,167
5,158,171
6,158,172
7,158,173
8,158,173
9,158,173
10,158,174
11,158,174
12,158,175
13,158,175
14,158,176
15,158,176
16,158,176
17,158,177
18,158,177
19,158,178
20,158,177
21,158,176
22,158,176
23,158,175
24,158,174
25,158,171
26,158,165
27,158,154
28,158,141
29,158,136
30,158,134
31,158,133
32,158,132
33,158,130
34,158,131
35,158,130
36,158,130
37,158,131
38,158,130
39,158,129
40,158,130
41,158,130
42,158,131
43,158,130
44,158,131
45,158,132
46,158,133
47,158,134
48,158,134
49,158,134
50,158,135
51,158,135
52,158,141
53,158,151
54,158,164
55,158,171
56,158,176
57,158,177
58,158,177
59,158,178
60,158,177
61,158,177
62,158,176
63,158,176
64,158,176
65,158,176
66,158,176
67,158,175
68,158,175
69,158,175
70,158,175
71,158,174
72,158,174
73,158,174
74,158,174
75,158,174
76,158,174
77,158,174
78,158,174
79,158,174
80,158,174
81,158,174
82,158,174
83,158,174
84,158,174
85,158,174
86,158,174
87,158,174
88,158,174
89,158,174
90,158,174
91,158,173
92,158,173
93,158,174
94,158,174
95,158,175
96,158,175
97,158,176
98,158,177
99,158,177
100,158,177
101,158,177
102,158,177
103,158,178
104,158,176
105,158,176
106,158,176
107,158,175
108,158,175
109,158,174
110,158,174
111,158,173
112,158,173
113,158,173
114,158,174
115,158,174
116,158,174
117,158,174
118,158,174
119,158,174
120,158,174
121,158,174
122,158,174
123,158,173
124,158,174
125,158,174
126,158,174
127,158,174
128,158,174
129,158,174
130,158,174
131,158,175
132,158,176
133,158,177
134,158,177
135,158,178
136,158,178
137,158,178
138,158,177
139,158,172
140,158,165
141,158,156
142,158,147
143,158,143
144,158,142
145,158,140
146,158,138
147,158,137
148,158,137
149,158,137
150,158,136
151,158,136
152,158,136
153,158,136
154,158,135
155,158,135
156,158,136
157,158,136
158,158,136
159,158,135
160,158,134
161,158,134
162,158,133
163,158,130
164,158,131
165,158,130
166,158,130
167,158,130
168,158,131
169,158,132
170,158,133
171,158,133
172,158,139
173,158,151
174,158,163
175,158,168
176,158,170
177,158,171
178,158,172
179,158,172
180,158,173
181,158,173
182,158,173
183,158,174
184,158,174
185,158,174
186,158,173
187,158,172
188,158,173
189,158,173
190,158,173
191,158,172
192,158,173
193,158,174
194,158,174
195,158,176
196,158,178
197,158,181
198,158,182
199,158,182
200,158,182
201,158,182
202,158,182
203,158,182
204,158,183
205,158,183
206,158,184
207,158,184
208,158,184
209,158,184
210,158,184
211,158,184
211,159,183
210,159,182
209,159,179
208,159,175
207,159,170
206,159,168
205,159,167
204,159,166
203,159,165
202,159,165
201,159,165
200,159,165
199,159,165
198,159,164
197,159,164
196,159,164
195,159,164
194,159,165
193,159,164
192,159,164
191,159,166
190,159,164
189,159,164
188,159,165
187,159,165
186,159,170
185,159,175
184,159,179
183,159,180
182,159,181
181,159,182
180,159,182
179,159,183
178,159,182
177,159,182
176,159,183
175,159,182
174,159,182
173,159,183
172,159,183
171,159,182
170,159,181
169,159,179
168,159,177
167,159,175
166,159,174
165,159,174
164,159,174
163,159,174
162,159,174
161,159,174
160,159,174
159,159,174
158,159,174
157,159,174
156,159,174
155,159,174
154,159,174
153,159,174
152,159,172
151,159,164
150,159,155
149,159,144
148,159,138
147,159,135
146,159,136
145,159,136
144,159,136
143,159,135
142,159,133
141,159,134
140,159,132
139,159,131
138,159,133
137,159,133
136,159,133
135,159,134
134,159,135
133,159,136
132,159,137
131,159,137
130,159,137
129,159,137
128,159,137
127,159,135
126,159,135
125,159,136
124,159,137
123,159,137
122,159,138
121,159,139
120,159,144
119,159,156
118,159,165
117,159,171
116,159,174
115,159,176
114,159,176
113,159,176
112,159,176
111,159,175
110,159,174
109,159,174
108,159,173
107,159,174
106,159,173
105,159,173
104,159,173
103,159,173
102,159,174
101,159,174
100,159,174
99,159,174
98,159,174
97,159,174
96,159,175
95,159,174
94,159,174
93,159,175
92,159,174
91,159,174
90,159,173
89,159,174
88,159,174
87,159,174
86,159,175
85,159,175
84,159,176
83,159,176
82,159,176
81,159,176
80,159,176
79,159,176
78,159,176
77,159,176
76,159,176
75,159,176
74,159,176
73,159,175
72,159,175
71,159,175
70,159,174
69,159,174
68,159,174
67,159,174
66,159,174
65,159,174
64,159,174
63,159,174
62,159,174
61,159,174
60,159,174
59,159,174
58,159,174
57,159,174
56,159,174
55,159,174
54,159,174
53,159,174
52,159,174
51,159,174
50,159,174
49,159,174
48,159,175
47,159,175
46,159,175
45,159,175
44,159,175
43,159,175
42,159,175
41,159,175
40,159,175
39,159,177
38,159,177
37,159,178
36,159,179
35,159,179
34,159,180
33,159,180
32,159,180
31,159,175
30,159,168
29,159,160
28,159,151
27,159,144
26,159,141
25,159,139
24,159,138
23,159,137
22,159,137
21,159,137
20,159,136
19,159,135
18,159,135
17,159,134
16,159,134
15,159,134
14,159,134
13,159,133
12,159,131
11,159,131
10,159,129
9,159,127
8,159,126
7,159,126
6,159,127
5,159,128
4,159,128
3,159,127
2,159,126
1,159,126
0,159,125
0,160,127
1,160,128
2,160,138
3,160,152
4,160,162
5,160,168
6,160,171
7,160,173
8,160,174
9,160,174
10,160,175
11,160,175
12,160,175
13,160,176
14,160,176
15,160,176
16,160,177
17,160,177
18,160,177
19,160,177
20,160,176
21,160,177
22,160,175
23,160,174
24,160,170
25,160,164
26,160,154
27,160,142
28,160,136
29,160,134
30,160,133
31,160,132
32,160,131
33,160,129
34,160,129
35,160,129
36,160,129
37,160,130
38,160,130
39,160,130
40,160,130
41,160,131
42,160,131
43,160,132
44,160,134
45,160,135
46,160,135
47,160,137
48,160,137
49,160,136
50,160,135
51,160,140
52,160,150
53,160,162
54,160,171
55,160,176
56,160,178
57,160,178
58,160,178
59,160,177
60,160,177
61,160,177
62,160,176
63,160,176
64,160,176
65,160,177
66,160,176
67,160,176
68,160,175
69,160,175
70,160,175
71,160,175
72,160,174
73,160,175
74,160,175
75,160,175
76,160,174
77,160,174
78,160,174
79,160,174
80,160,174
81,160,174
82,160,174
83,160,174
84,160,174
85,160,174
86,160,174
87,160,175
88,160,174
89,160,174
90,160,173
91,160,173
92,160,173
93,160,173
94,160,174
95,160,175
96,160,175
97,160,175
98,160,176
99,160,176
100,160,176
101,160,177
102,160,177
103,160,177
104,160,177
105,160,177
106,160,177
107,160,176
108,160,175
109,160,175
110,160,175
111,160,174
112,160,175
113,160,175
114,160,175
115,160,175
116,160,175
117,160,175
118,160,174
119,160,174
120,160,174
121,160,175
122,160,174
123,160,175
124,160,173
125,160,174
126,160,174
127,160,174
128,160,174
129,160,175
130,160,175
131,160,176
132,160,176
133,160,177
134,160,178
135,160,177
136,160,179
137,160,179
138,160,179
139,160,176
140,160,172
141,160,164
142,160,154
143,160,148
144,160,145
145,160,141
146,160,139
147,160,138
148,160,138
149,160,137
150,160,136
151,160,137
152,160,136
153,160,135
154,160,135
155,160,135
156,160,134
157,160,133
158,160,131
159,160,132
160,160,131
161,160,130
162,160,130
163,160,130
164,160,131
165,160,131
166,160,129
167,160,129
168,160,130
169,160,130
170,160,130
171,160,131
172,160,135
173,160,145
174,160,158
175,160,166
176,160,170
177,160,171
178,160,172
179,160,173
180,160,174
181,160,174
182,160,173
183,160,174
184,160,173
185,160,174
186,160,174
187,160,174
188,160,174
189,160,172
190,160,174
191,160,175
192,160,174
193,160,174
194,160,175
195,160,176
196,160,179
197,160,182
198,160,183
199,160,183
200,160,184
201,160,184
202,160,184
203,160,184
204,160,184
205,160,184
206,160,184
207,160,183
208,160,183
209,160,182
210,160,182
211,160,182
211,161,181
210,161,180
209,161,179
208,161,177
207,161,174
206,161,171
205,161,169
204,161,168
203,161,167
202,161,167
201,161,167
200,161,166
199,161,166
198,161,166
197,161,166
196,161,166
195,161,166
194,161,166
193,161,165
192,161,165
191,161,166
190,161,167
189,161,169
188,161,170
187,161,172
186,161,174
185,161,176
184,161,178
183,161,179
182,161,181
181,161,182
180,161,183
179,161,182
178,161,184
177,161,183
176,161,184
175,161,184
174,161,184
173,161,184
172,161,184
171,161,184
170,161,182
169,161,180
168,161,179
167,161,177
166,161,175
165,161,175
164,161,174
163,161,174
162,161,174
161,161,175
160,161,175
159,161,175
158,161,175
157,161,175
156,161,175
155,161,175
154,161,175
153,161,174
152,161,168
151,161,158
150,161,148
149,161,141
148,161,136
147,161,135
146,161,137
145,161,138
144,161,138
143,161,137
142,161,135
141,161,134
140,161,134
139,161,133
138,161,134
137,161,134
136,161,134
135,161,134
134,161,134
133,161,134
132,161,135
131,161,136
130,161,136
129,161,137
128,161,137
127,161,136
126,161,135
125,161,136
124,161,136
123,161,137
122,161,138
121,161,143
120,161,154
119,161,164
118,161,171
117,161,175
116,161,177
115,161,178
114,161,178
113,161,177
112,161,176
111,161,176
110,161,175
109,161,175
108,161,175
107,161,174
106,161,174
105,161,174
104,161,174
103,161,174
102,161,174
101,161,174
100,161,174
99,161,174
98,161,174
97,161,174
96,161,175
95,161,175
94,161,175
93,161,175
92,161,175
91,161,175
90,161,175
89,161,175
88,161,175
87,161,175
86,161,176
85,161,176
84,161,176
83,161,176
82,161,176
81,161,177
80,161,177
79,161,177
78,161,177
77,161,177
76,161,176
75,161,176
74,161,176
73,161,176
72,161,176
71,161,175
70,161,175
69,161,174
68,161,173
67,161,174
66,161,174
65,161,175
64,161,175
63,161,174
62,161,174
61,161,175
60,161,175
59,161,175
58,161,175
57,161,175
56,161,175
55,161,175
54,161,174
53,161,175
52,161,174
51,161,174
50,161,175
49,161,176
48,161,177
47,161,176
46,161,176
45,161,176
44,161,176
43,161,176
42,161,176
41,161,177
40,161,177
39,161,177
38,161,178
37,161,179
36,161,179
35,161,180
34,161,180
33,161,182
32,161,182
31,161,180
30,161,175
29,161,168
28,161,160
27,161,151
26,161,145
25,161,140
24,161,139
23,161,138
22,161,137
21,161,136
20,161,134
19,161,134
18,161,134
17,161,134
16,161,134
15,161,133
14,161,133
13,161,132
12,161,133
11,161,133
10,161,131
9,161,130
8,161,129
7,161,129
6,161,129
5,161,129
4,161,128
3,161,126
2,161,127
1,161,127
0,161,126
0,162,127
1,162,127
2,162,129
3,162,137
4,162,152
5,162,161
6,162,168
7,162,172
8,162,173
9,162,174
10,162,175
11,162,175
12,162,176
13,162,176
14,162,176
15,162,177
16,162,177
17,162,178
18,162,177
19,162,177
20,162,177
21,162,176
22,162,175
23,162,174
24,162,164
25,162,154
26,162,143
27,162,136
28,162,132
29,162,130
30,162,131
31,162,132
32,162,131
33,162,131
34,162,131
35,162,131
36,162,131
37,162,131
38,162,131
39,162,131
40,162,132
41,162,133
42,162,133
43,162,134
44,162,135
45,162,135
46,162,135
47,162,135
48,162,134
49,162,135
50,162,139
51,162,148
52,162,160
53,162,169
54,162,176
55,162,178
56,162,179
57,162,179
58,162,179
59,162,179
60,162,177
61,162,178
62,162,177
63,162,177
64,162,177
65,162,177
66,162,177
67,162,176
68,162,176
69,162,177
70,162,176
71,162,177
72,162,176
73,162,176
74,162,176
75,162,175
76,162,175
77,162,175
78,162,175
79,162,174
80,162,175
81,162,175
82,162,175
83,162,175
84,162,174
85,162,174
86,162,175
87,162,175
88,162,175
89,162,174
90,162,174
91,162,174
92,162,173
93,162,174
94,162,176
95,162,176
96,162,176
97,162,177
98,162,176
99,162,177
100,162,178
101,162,178
102,162,176
103,162,178
104,162,177
105,162,177
106,162,177
107,162,177
108,162,177
109,162,176
110,162,176
111,162,176
112,162,175
113,162,175
114,162,175
115,162,176
116,162,176
117,162,176
118,162,176
119,162,176
120,162,175
121,162,175
122,162,175
123,162,175
124,162,175
125,162,175
126,162,175
127,162,174
128,162,174
129,162,175
130,162,175
131,162,176
132,162,176
133,162,177
134,162,178
135,162,179
136,162,180
137,162,179
138,162,181
139,162,180
140,162,177
141,162,172
142,162,164
143,162,153
144,162,146
145,162,142
146,162,139
147,162,137
148,162,136
149,162,136
150,162,137
151,162,138
152,162,136
153,162,137
154,162,138
155,162,138
156,162,138
157,162,137
158,162,136
159,162,135
160,162,135
161,162,135
162,162,134
163,162,135
164,162,132
165,162,132
166,162,131
167,162,134
168,162,134
169,162,134
170,162,134
171,162,132
172,162,131
173,162,136
174,162,147
175,162,159
176,162,168
177,162,170
178,162,172
179,162,172
180,162,173
181,162,173
182,162,173
183,162,173
184,162,173
185,162,173
186,162,173
187,162,173
188,162,174
189,162,173
190,162,173
191,162,173
192,162,173
193,162,174
194,162,175
195,162,176
196,162,178
197,162,181
198,162,183
199,162,184
200,162,183
201,162,183
202,162,183
203,162,183
204,162,184
205,162,184
206,162,183
207,162,184
208,162,184
209,162,184
210,162,183
211,162,183
211,163,181
210,163,180
209,163,178
208,163,176
207,163,174
206,163,173
205,163,173
204,163,172
203,163,171
202,163,169
201,163,168
200,163,167
199,163,166
198,163,165
197,163,165
196,163,165
195,163,164
194,163,164
193,163,165
192,163,165
191,163,167
190,163,168
189,163,169
188,163,168
187,163,168
186,163,170
185,163,173
184,163,176
183,163,178
182,163,180
181,163,182
180,163,183
179,163,183
178,163,183
177,163,183
176,163,182
175,163,182
174,163,184
173,163,183
172,163,184
171,163,183
170,163,181
169,163,180
168,163,179
167,163,177
166,163,175
165,163,175
164,163,175
163,163,175
162,163,175
161,163,174
160,163,174
159,163,174
158,163,175
157,163,175
156,163,175
155,163,175
154,163,175
153,163,171
152,163,160
151,163,148
150,163,138
149,163,132
148,163,130
147,163,130
146,163,129
145,163,131
144,163,132
143,163,133
142,163,135
141,163,134
140,163,134
139,163,133
138,163,133
137,163,134
136,163,134
135,163,135
134,163,135
133,163,135
132,163,135
131,163,135
130,163,135
129,163,135
128,163,135
127,163,136
126,163,136
125,163,136
124,163,136
123,163,137
122,163,141
121,163,152
120,163,163
119,163,170
118,163,176
117,163,177
116,163,178
115,163,178
114,163,178
113,163,178
112,163,177
111,163,176
110,163,175
109,163,175
108,163,174
107,163,174
106,163,174
105,163,175
104,163,175
103,163,175
102,163,175
101,163,175
100,163,175
99,163,175
98,163,176
97,163,176
96,163,175
95,163,176
94,163,176
93,163,175
92,163,175
91,163,175
90,163,176
89,163,175
88,163,175
87,163,175
86,163,176
85,163,176
84,163,176
83,163,177
82,163,177
81,163,177
80,163,177
79,163,177
78,163,177
77,163,177
76,163,176
75,163,176
74,163,176
73,163,176
72,163,176
71,163,175
70,163,175
69,163,174
68,163,174
67,163,175
66,163,174
65,163,174
64,163,174
63,163,174
62,163,174
61,163,173
60,163,174
59,163,174
58,163,174
57,163,174
56,163,175
55,163,176
54,163,175
53,163,175
52,163,175
51,163,175
50,163,176
49,163,176
48,163,177
47,163,177
46,163,177
45,163,177
44,163,177
43,163,177
42,163,177
41,163,177
40,163,178
39,163,178
38,163,179
37,163,179
36,163,180
35,163,180
34,163,181
33,163,181
32,163,182
31,163,182
30,163,180
29,163,174
28,163,168
27,163,159
26,163,151
25,163,145
24,163,141
23,163,140
22,163,137
21,163,138
20,163,136
19,163,135
18,163,135
17,163,135
16,163,134
15,163,134
14,163,131
13,163,133
12,163,134
11,163,135
10,163,134
9,163,132
8,163,132
7,163,131
6,163,131
5,163,131
4,163,130
3,163,129
2,163,129
1,163,129
0,163,129
0,164,128
1,164,127
2,164,127
3,164,130
4,164,142
5,164,154
6,164,163
7,164,168
8,164,172
9,164,173
10,164,174
11,164,175
12,164,176
13,164,176
14,164,176
15,164,177
16,164,177
17,164,178
18,164,178
19,164,178
20,164,177
21,164,176
22,164,171
23,164,165
24,164,155
25,164,144
26,164,139
27,164,135
28,164,133
29,164,133
30,164,133
31,164,133
32,164,132
33,164,130
34,164,130
35,164,129
36,164,130
37,164,130
38,164,132
39,164,130
40,164,131
41,164,132
42,164,133
43,164,134
44,164,135
45,164,134
46,164,133
47,164,134
48,164,135
49,164,138
50,164,146
51,164,155
52,164,166
53,164,175
54,164,178
55,164,180
56,164,180
57,164,180
58,164,180
59,164,179
60,164,179
61,164,179
62,164,178
63,164,178
64,164,178
65,164,178
66,164,178
67,164,177
68,164,177
69,164,177
70,164,177
71,164,176
72,164,177
73,164,177
74,164,176
75,164,176
76,164,175
77,164,175
78,164,175
79,164,175
80,164,175
81,164,175
82,164,175
83,164,175
84,164,174
85,164,174
86,164,174
87,164,174
88,164,174
89,164,174
90,164,174
91,164,174
92,164,174
93,164,174
94,164,175
95,164,176
96,164,176
97,164,176
98,164,176
99,164,177
100,164,177
101,164,177
102,164,177
103,164,177
104,164,177
105,164,177
106,164,177
107,164,177
108,164,175
109,164,176
110,164,176
111,164,176
112,164,176
113,164,176
114,164,176
115,164,176
116,164,176
117,164,176
118,164,176
119,164,176
120,164,176
121,164,176
122,164,175
123,164,175
124,164,175
125,164,176
126,164,175
127,164,175
128,164,175
129,164,175
130,164,176
131,164,177
132,164,177
133,164,178
134,164,178
135,164,179
136,164,180
137,164,181
138,164,181
139,164,182
140,164,180
141,164,177
142,164,171
143,164,163
144,164,152
145,164,145
146,164,142
147,164,140
148,164,139
149,164,140
150,164,139
151,164,138
152,164,137
153,164,138
154,164,138
155,164,138
156,164,140
157,164,138
158,164,136
159,164,134
160,164,132
161,164,132
162,164,132
163,164,133
164,164,134
165,164,133
166,164,133
167,164,134
168,164,134
169,164,133
170,164,133
171,164,131
172,164,131
173,164,133
174,164,138
175,164,149
176,164,160
177,164,167
178,164,170
179,164,171
180,164,172
181,164,173
182,164,173
183,164,173
184,164,173
185,164,173
186,164,173
187,164,174
188,164,174
189,164,174
190,164,174
191,164,173
192,164,173
193,164,173
194,164,175
195,164,176
196,164,178
197,164,181
198,164,183
199,164,183
200,164,183
201,164,183
202,164,182
203,164,182
204,164,183
205,164,183
206,164,183
207,164,183
208,164,182
209,164,182
210,164,182
211,164,182
211,165,182
210,165,181
209,165,178
208,165,174
207,165,171
206,165,169
205,165,168
204,165,169
203,165,170
202,165,169
201,165,169
200,165,170
199,165,170
198,165,169
197,165,169
196,165,169
195,165,168
194,165,169
193,165,168
192,165,168
191,165,168
190,165,167
189,165,166
188,165,165
187,165,166
186,165,170
185,165,174
184,165,178
183,165,180
182,165,182
181,165,182
180,165,183
179,165,183
178,165,184
177,165,183
176,165,183
175,165,183
174,165,183
173,165,184
172,165,184
171,165,183
170,165,182
169,165,180
168,165,177
167,165,176
166,165,176
165,165,174
164,165,174
163,165,174
162,165,174
161,165,175
160,165,175
159,165,174
158,165,174
157,165,175
156,165,175
155,165,175
154,165,172
153,165,164
152,165,155
151,165,146
150,165,140
149,165,136
148,165,135
147,165,134
146,165,134
145,165,135
144,165,136
143,165,137
142,165,138
141,165,139
140,165,137
139,165,135
138,165,136
137,165,136
136,165,136
135,165,137
134,165,138
133,165,138
132,165,139
131,165,138
130,165,138
129,165,136
128,165,136
127,165,135
126,165,135
125,165,135
124,165,136
123,165,141
122,165,152
121,165,163
120,165,170
119,165,176
118,165,178
117,165,179
116,165,179
115,165,179
114,165,177
113,165,178
112,165,178
111,165,177
110,165,177
109,165,176
108,165,175
107,165,175
106,165,175
105,165,174
104,165,173
103,165,175
102,165,175
101,165,175
100,165,176
99,165,176
98,165,176
97,165,176
96,165,176
95,165,176
94,165,175
93,165,176
92,165,176
91,165,176
90,165,175
89,165,175
88,165,176
87,165,176
86,165,176
85,165,176
84,165,177
83,165,176
82,165,177
81,165,177
80,165,177
79,165,177
78,165,177
77,165,178
76,165,176
75,165,176
74,165,176
73,165,176
72,165,175
71,165,175
70,165,174
69,165,174
68,165,174
67,165,174
66,165,174
65,165,172
64,165,174
63,165,174
62,165,174
61,165,173
60,165,175
59,165,174
58,165,174
57,165,174
56,165,174
55,165,175
54,165,175
53,165,175
